size,tile_config,decomposition,raster,swizzle,split_factor,tflops,pytorch_tflops,config_name
1024,128x128x64,SplitK,Along M,2,1,125.43712915538475,127.70478763915666,128x128x64_SplitK_RasterM_Swz2_Spl1
1024,128x128x64,SplitK,Along M,2,2,12.640584320771403,127.70478763915666,128x128x64_SplitK_RasterM_Swz2_Spl2
1024,128x128x64,SplitK,Along M,2,3,12.440238062232346,127.70478763915666,128x128x64_SplitK_RasterM_Swz2_Spl3
1024,128x128x64,SplitK,Along M,2,4,12.249496202321641,127.70478763915666,128x128x64_SplitK_RasterM_Swz2_Spl4
1024,128x128x64,SplitK,Along M,4,1,125.43712915538475,127.70478763915666,128x128x64_SplitK_RasterM_Swz4_Spl1
1024,128x128x64,SplitK,Along M,4,2,12.666829599116515,127.70478763915666,128x128x64_SplitK_RasterM_Swz4_Spl2
1024,128x128x64,SplitK,Along M,4,3,12.398866055715272,127.70478763915666,128x128x64_SplitK_RasterM_Swz4_Spl3
1024,128x128x64,SplitK,Along M,4,4,12.287624952304645,127.70478763915666,128x128x64_SplitK_RasterM_Swz4_Spl4
1024,128x128x64,SplitK,Along M,8,1,125.43712915538475,127.70478763915666,128x128x64_SplitK_RasterM_Swz8_Spl1
1024,128x128x64,SplitK,Along M,8,2,12.72205923766313,127.70478763915666,128x128x64_SplitK_RasterM_Swz8_Spl2
1024,128x128x64,SplitK,Along M,8,3,12.3657384567448,127.70478763915666,128x128x64_SplitK_RasterM_Swz8_Spl3
1024,128x128x64,SplitK,Along M,8,4,12.29888465957385,127.70478763915666,128x128x64_SplitK_RasterM_Swz8_Spl4
1024,128x128x64,DataParallel,Heuristic,1,1,125.32000676174609,127.70478763915666,128x128x64_DataParallel_RasterH_Swz1
1024,128x128x64,DataParallel,Heuristic,2,1,126.14448680500617,127.70478763915666,128x128x64_DataParallel_RasterH_Swz2
1024,128x128x64,DataParallel,Heuristic,4,1,125.43712915538475,127.70478763915666,128x128x64_DataParallel_RasterH_Swz4
1024,128x128x64,DataParallel,Heuristic,8,1,125.43712915538475,127.70478763915666,128x128x64_DataParallel_RasterH_Swz8
1024,128x128x64,DataParallel,Along N,1,1,125.20310288169695,127.70478763915666,128x128x64_DataParallel_RasterN_Swz1
1024,128x128x64,DataParallel,Along N,2,1,125.43712915538475,127.70478763915666,128x128x64_DataParallel_RasterN_Swz2
1024,128x128x64,DataParallel,Along N,4,1,126.14448680500617,127.70478763915666,128x128x64_DataParallel_RasterN_Swz4
1024,128x128x64,DataParallel,Along N,8,1,125.55447067584562,127.70478763915666,128x128x64_DataParallel_RasterN_Swz8
1024,128x128x64,DataParallel,Along M,1,1,125.67203193865815,127.70478763915666,128x128x64_DataParallel_RasterM_Swz1
1024,128x128x64,DataParallel,Along M,2,1,125.90781616500473,127.70478763915666,128x128x64_DataParallel_RasterM_Swz2
1024,128x128x64,DataParallel,Along M,4,1,125.90781616500473,127.70478763915666,128x128x64_DataParallel_RasterM_Swz4
1024,128x128x64,DataParallel,Along M,8,1,125.20310288169695,127.70478763915666,128x128x64_DataParallel_RasterM_Swz8
2048,128x256x64,Heuristic,Heuristic,1,1,492.09064286836536,492.9943974649242,128x256x64_Heuristic_RasterH_Swz1
2048,128x256x64,Heuristic,Heuristic,2,1,494.8119021767292,492.9943974649242,128x256x64_Heuristic_RasterH_Swz2
2048,128x256x64,Heuristic,Heuristic,4,1,497.1027155521269,492.9943974649242,128x256x64_Heuristic_RasterH_Swz4
2048,128x256x64,Heuristic,Heuristic,8,1,496.1838495392598,492.9943974649242,128x256x64_Heuristic_RasterH_Swz8
2048,128x256x64,Heuristic,Along N,1,1,495.72568921014704,492.9943974649242,128x256x64_Heuristic_RasterN_Swz1
2048,128x256x64,Heuristic,Along N,2,1,497.1027155521269,492.9943974649242,128x256x64_Heuristic_RasterN_Swz2
2048,128x256x64,Heuristic,Along N,4,1,497.1027155521269,492.9943974649242,128x256x64_Heuristic_RasterN_Swz4
2048,128x256x64,Heuristic,Along N,8,1,496.87268014341197,492.9943974649242,128x256x64_Heuristic_RasterN_Swz8
2048,128x256x64,Heuristic,Along M,1,1,497.1027155521269,492.9943974649242,128x256x64_Heuristic_RasterM_Swz1
2048,128x256x64,Heuristic,Along M,2,1,497.1027155521269,492.9943974649242,128x256x64_Heuristic_RasterM_Swz2
2048,128x256x64,Heuristic,Along M,4,1,497.5634259539057,492.9943974649242,128x256x64_Heuristic_RasterM_Swz4
2048,128x256x64,Heuristic,Along M,8,1,495.95466356319594,492.9943974649242,128x256x64_Heuristic_RasterM_Swz8
2048,128x256x64,StreamK,Heuristic,1,1,85.00172592581306,492.9943974649242,128x256x64_StreamK_RasterH_Swz1
2048,128x256x64,StreamK,Heuristic,2,1,85.0017290592847,492.9943974649242,128x256x64_StreamK_RasterH_Swz2
2048,128x256x64,StreamK,Heuristic,4,1,84.87406603510912,492.9943974649242,128x256x64_StreamK_RasterH_Swz4
2048,128x256x64,StreamK,Heuristic,8,1,84.84053306197578,492.9943974649242,128x256x64_StreamK_RasterH_Swz8
2048,128x256x64,StreamK,Along N,1,1,84.65992495791751,492.9943974649242,128x256x64_StreamK_RasterN_Swz1
2048,128x256x64,StreamK,Along N,2,1,84.7936382501128,492.9943974649242,128x256x64_StreamK_RasterN_Swz2
2048,128x256x64,StreamK,Along N,4,1,84.94792695681787,492.9943974649242,128x256x64_StreamK_RasterN_Swz4
2048,128x256x64,StreamK,Along N,8,1,84.73341347961146,492.9943974649242,128x256x64_StreamK_RasterN_Swz8
2048,128x256x64,StreamK,Along M,1,1,85.00845715564803,492.9943974649242,128x256x64_StreamK_RasterM_Swz1
2048,128x256x64,StreamK,Along M,2,1,84.63323288895513,492.9943974649242,128x256x64_StreamK_RasterM_Swz2
2048,128x256x64,StreamK,Along M,4,1,84.83383151941864,492.9943974649242,128x256x64_StreamK_RasterM_Swz4
2048,128x256x64,StreamK,Along M,8,1,85.0488575222037,492.9943974649242,128x256x64_StreamK_RasterM_Swz8
2048,128x256x64,SplitK,Heuristic,1,1,488.2864181622926,492.9943974649242,128x256x64_SplitK_RasterH_Swz1_Spl1
2048,128x256x64,SplitK,Heuristic,1,2,83.40390265739069,492.9943974649242,128x256x64_SplitK_RasterH_Swz1_Spl2
2048,128x256x64,SplitK,Heuristic,1,3,78.63936214475441,492.9943974649242,128x256x64_SplitK_RasterH_Swz1_Spl3
2048,128x256x64,SplitK,Heuristic,1,4,75.01864318127296,492.9943974649242,128x256x64_SplitK_RasterH_Swz1_Spl4
2048,128x256x64,SplitK,Heuristic,2,1,494.8119021767292,492.9943974649242,128x256x64_SplitK_RasterH_Swz2_Spl1
2048,128x256x64,SplitK,Heuristic,2,2,83.36504961131902,492.9943974649242,128x256x64_SplitK_RasterH_Swz2_Spl2
2048,128x256x64,SplitK,Heuristic,2,3,78.1187205970199,492.9943974649242,128x256x64_SplitK_RasterH_Swz2_Spl3
2048,128x256x64,SplitK,Heuristic,2,4,74.85651176244983,492.9943974649242,128x256x64_SplitK_RasterH_Swz2_Spl4
2048,128x256x64,SplitK,Heuristic,4,1,486.2961051512289,492.9943974649242,128x256x64_SplitK_RasterH_Swz4_Spl1
2048,128x256x64,SplitK,Heuristic,4,2,83.39094460286043,492.9943974649242,128x256x64_SplitK_RasterH_Swz4_Spl2
2048,128x256x64,SplitK,Heuristic,4,3,78.20406448068012,492.9943974649242,128x256x64_SplitK_RasterH_Swz4_Spl3
2048,128x256x64,SplitK,Heuristic,4,4,75.0815895227447,492.9943974649242,128x256x64_SplitK_RasterH_Swz4_Spl4
2048,128x256x64,SplitK,Heuristic,8,1,489.6223693271033,492.9943974649242,128x256x64_SplitK_RasterH_Swz8_Spl1
2048,128x256x64,SplitK,Heuristic,8,2,83.42982179550573,492.9943974649242,128x256x64_SplitK_RasterH_Swz8_Spl2
2048,128x256x64,SplitK,Heuristic,8,3,78.43829435962691,492.9943974649242,128x256x64_SplitK_RasterH_Swz8_Spl3
2048,128x256x64,SplitK,Heuristic,8,4,74.79915122854435,492.9943974649242,128x256x64_SplitK_RasterH_Swz8_Spl4
2048,128x256x64,SplitK,Along N,1,1,485.85601483999136,492.9943974649242,128x256x64_SplitK_RasterN_Swz1_Spl1
2048,128x256x64,SplitK,Along N,1,2,83.15844320739839,492.9943974649242,128x256x64_SplitK_RasterN_Swz1_Spl2
2048,128x256x64,SplitK,Along N,1,3,78.57605750651769,492.9943974649242,128x256x64_SplitK_RasterN_Swz1_Spl3
2048,128x256x64,SplitK,Along N,1,4,75.0343692593032,492.9943974649242,128x256x64_SplitK_RasterN_Swz1_Spl4
2048,128x256x64,SplitK,Along N,2,1,491.8652217189052,492.9943974649242,128x256x64_SplitK_RasterN_Swz2_Spl1
2048,128x256x64,SplitK,Along N,2,2,83.59870936027384,492.9943974649242,128x256x64_SplitK_RasterN_Swz2_Spl2
2048,128x256x64,SplitK,Along N,2,3,78.24395742172388,492.9943974649242,128x256x64_SplitK_RasterN_Swz2_Spl3
2048,128x256x64,SplitK,Along N,2,4,75.24469600423116,492.9943974649242,128x256x64_SplitK_RasterN_Swz2_Spl4
2048,128x256x64,SplitK,Along N,4,1,488.06446809917355,492.9943974649242,128x256x64_SplitK_RasterN_Swz4_Spl1
2048,128x256x64,SplitK,Along N,4,2,83.4947007568044,492.9943974649242,128x256x64_SplitK_RasterN_Swz4_Spl2
2048,128x256x64,SplitK,Along N,4,3,78.54157137279181,492.9943974649242,128x256x64_SplitK_RasterN_Swz4_Spl3
2048,128x256x64,SplitK,Along N,4,4,74.96626399673968,492.9943974649242,128x256x64_SplitK_RasterN_Swz4_Spl4
2048,128x256x64,SplitK,Along N,8,1,492.09064286836536,492.9943974649242,128x256x64_SplitK_RasterN_Swz8_Spl1
2048,128x256x64,SplitK,Along N,8,2,83.67036628611213,492.9943974649242,128x256x64_SplitK_RasterN_Swz8_Spl2
2048,128x256x64,SplitK,Along N,8,3,77.87509481207788,492.9943974649242,128x256x64_SplitK_RasterN_Swz8_Spl3
2048,128x256x64,SplitK,Along N,8,4,75.02912487319081,492.9943974649242,128x256x64_SplitK_RasterN_Swz8_Spl4
2048,128x256x64,SplitK,Along M,1,1,487.621172746104,492.9943974649242,128x256x64_SplitK_RasterM_Swz1_Spl1
2048,128x256x64,SplitK,Along M,1,2,83.66384528862088,492.9943974649242,128x256x64_SplitK_RasterM_Swz1_Spl2
2048,128x256x64,SplitK,Along M,1,3,77.94859042598675,492.9943974649242,128x256x64_SplitK_RasterM_Swz1_Spl3
2048,128x256x64,SplitK,Along M,1,4,75.06059486067805,492.9943974649242,128x256x64_SplitK_RasterM_Swz1_Spl4
2048,128x256x64,SplitK,Along M,2,1,492.09064286836536,492.9943974649242,128x256x64_SplitK_RasterM_Swz2_Spl1
2048,128x256x64,SplitK,Along M,2,2,83.32622973599916,492.9943974649242,128x256x64_SplitK_RasterM_Swz2_Spl2
2048,128x256x64,SplitK,Along M,2,3,78.07327927401987,492.9943974649242,128x256x64_SplitK_RasterM_Swz2_Spl3
2048,128x256x64,SplitK,Along M,2,4,74.9924444428228,492.9943974649242,128x256x64_SplitK_RasterM_Swz2_Spl4
2048,128x256x64,SplitK,Along M,4,1,486.2961051512289,492.9943974649242,128x256x64_SplitK_RasterM_Swz4_Spl1
2048,128x256x64,SplitK,Along M,4,2,83.313298813904,492.9943974649242,128x256x64_SplitK_RasterM_Swz4_Spl2
2048,128x256x64,SplitK,Along M,4,3,77.82993902435028,492.9943974649242,128x256x64_SplitK_RasterM_Swz4_Spl3
2048,128x256x64,SplitK,Along M,4,4,75.17621102380942,492.9943974649242,128x256x64_SplitK_RasterM_Swz4_Spl4
2048,128x256x64,SplitK,Along M,8,1,487.621172746104,492.9943974649242,128x256x64_SplitK_RasterM_Swz8_Spl1
2048,128x256x64,SplitK,Along M,8,2,83.59220255739565,492.9943974649242,128x256x64_SplitK_RasterM_Swz8_Spl2
2048,128x256x64,SplitK,Along M,8,3,78.1926743469024,492.9943974649242,128x256x64_SplitK_RasterM_Swz8_Spl3
2048,128x256x64,SplitK,Along M,8,4,75.08683880091942,492.9943974649242,128x256x64_SplitK_RasterM_Swz8_Spl4
2048,128x256x64,DataParallel,Heuristic,1,1,489.8457389045772,492.9943974649242,128x256x64_DataParallel_RasterH_Swz1
2048,128x256x64,DataParallel,Heuristic,2,1,491.1901957244358,492.9943974649242,128x256x64_DataParallel_RasterH_Swz2
2048,128x256x64,DataParallel,Heuristic,4,1,491.1901957244358,492.9943974649242,128x256x64_DataParallel_RasterH_Swz4
2048,128x256x64,DataParallel,Heuristic,8,1,490.2930900356547,492.9943974649242,128x256x64_DataParallel_RasterH_Swz8
2048,128x256x64,DataParallel,Along N,1,1,488.95348120278317,492.9943974649242,128x256x64_DataParallel_RasterN_Swz1
2048,128x256x64,DataParallel,Along N,2,1,490.9656247355983,492.9943974649242,128x256x64_DataParallel_RasterN_Swz2
2048,128x256x64,DataParallel,Along N,4,1,490.74125899956323,492.9943974649242,128x256x64_DataParallel_RasterN_Swz4
2048,128x256x64,DataParallel,Along N,8,1,490.74125899956323,492.9943974649242,128x256x64_DataParallel_RasterN_Swz8
2048,128x256x64,DataParallel,Along M,1,1,491.1901957244358,492.9943974649242,128x256x64_DataParallel_RasterM_Swz1
2048,128x256x64,DataParallel,Along M,2,1,491.1901957244358,492.9943974649242,128x256x64_DataParallel_RasterM_Swz2
2048,128x256x64,DataParallel,Along M,4,1,488.95348120278317,492.9943974649242,128x256x64_DataParallel_RasterM_Swz4
2048,128x256x64,DataParallel,Along M,8,1,489.6223693271033,492.9943974649242,128x256x64_DataParallel_RasterM_Swz8
2048,128x128x64,Heuristic,Heuristic,1,1,415.21340499770076,492.9943974649242,128x128x64_Heuristic_RasterH_Swz1
2048,128x128x64,Heuristic,Heuristic,2,1,414.8925266513624,492.9943974649242,128x128x64_Heuristic_RasterH_Swz2
2048,128x128x64,Heuristic,Heuristic,4,1,416.66348351202095,492.9943974649242,128x128x64_Heuristic_RasterH_Swz4
2048,128x128x64,Heuristic,Heuristic,8,1,415.6956354915377,492.9943974649242,128x128x64_Heuristic_RasterH_Swz8
2048,128x128x64,Heuristic,Along N,1,1,411.86873767992694,492.9943974649242,128x128x64_Heuristic_RasterN_Swz1
2048,128x128x64,Heuristic,Along N,2,1,414.0924963905761,492.9943974649242,128x128x64_Heuristic_RasterN_Swz2
2048,128x128x64,Heuristic,Along N,4,1,414.8925266513624,492.9943974649242,128x128x64_Heuristic_RasterN_Swz4
2048,128x128x64,Heuristic,Along N,8,1,415.8566155035073,492.9943974649242,128x128x64_Heuristic_RasterN_Swz8
2048,128x128x64,Heuristic,Along M,1,1,415.05290380659557,492.9943974649242,128x128x64_Heuristic_RasterM_Swz1
2048,128x128x64,Heuristic,Along M,2,1,414.25225551792806,492.9943974649242,128x128x64_Heuristic_RasterM_Swz2
2048,128x128x64,Heuristic,Along M,4,1,415.8566155035073,492.9943974649242,128x128x64_Heuristic_RasterM_Swz4
2048,128x128x64,Heuristic,Along M,8,1,415.8566155035073,492.9943974649242,128x128x64_Heuristic_RasterM_Swz8
2048,128x128x64,StreamK,Heuristic,1,1,82.81211038311878,492.9943974649242,128x128x64_StreamK_RasterH_Swz1
2048,128x128x64,StreamK,Heuristic,2,1,83.19065942732477,492.9943974649242,128x128x64_StreamK_RasterH_Swz2
2048,128x128x64,StreamK,Heuristic,4,1,82.9656806048435,492.9943974649242,128x128x64_StreamK_RasterH_Swz4
2048,128x128x64,StreamK,Heuristic,8,1,82.90162086628796,492.9943974649242,128x128x64_StreamK_RasterH_Swz8
2048,128x128x64,StreamK,Along N,1,1,83.313298813904,492.9943974649242,128x128x64_StreamK_RasterN_Swz1
2048,128x128x64,StreamK,Along N,2,1,83.0426795041897,492.9943974649242,128x128x64_StreamK_RasterN_Swz2
2048,128x128x64,StreamK,Along N,4,1,82.9656806048435,492.9943974649242,128x128x64_StreamK_RasterN_Swz4
2048,128x128x64,StreamK,Along N,8,1,82.99132804716581,492.9943974649242,128x128x64_StreamK_RasterN_Swz8
2048,128x128x64,StreamK,Along M,1,1,83.03625597570242,492.9943974649242,128x128x64_StreamK_RasterM_Swz1
2048,128x128x64,StreamK,Along M,2,1,83.20999874143324,492.9943974649242,128x128x64_StreamK_RasterM_Swz2
2048,128x128x64,StreamK,Along M,4,1,83.0555265514717,492.9943974649242,128x128x64_StreamK_RasterM_Swz4
2048,128x128x64,StreamK,Along M,8,1,83.0748030807104,492.9943974649242,128x128x64_StreamK_RasterM_Swz8
2048,128x128x64,SplitK,Heuristic,1,1,414.5721438738245,492.9943974649242,128x128x64_SplitK_RasterH_Swz1_Spl1
2048,128x128x64,SplitK,Heuristic,1,2,79.03296173819965,492.9943974649242,128x128x64_SplitK_RasterH_Swz1_Spl2
2048,128x128x64,SplitK,Heuristic,1,3,74.48781486371787,492.9943974649242,128x128x64_SplitK_RasterH_Swz1_Spl3
2048,128x128x64,SplitK,Heuristic,1,4,71.54463021811253,492.9943974649242,128x128x64_SplitK_RasterH_Swz1_Spl4
2048,128x128x64,SplitK,Heuristic,2,1,416.98710809312854,492.9943974649242,128x128x64_SplitK_RasterH_Swz2_Spl1
2048,128x128x64,SplitK,Heuristic,2,2,78.81252437513987,492.9943974649242,128x128x64_SplitK_RasterH_Swz2_Spl2
2048,128x128x64,SplitK,Heuristic,2,3,74.85651419257951,492.9943974649242,128x128x64_SplitK_RasterH_Swz2_Spl3
2048,128x128x64,SplitK,Heuristic,2,4,71.66400858428224,492.9943974649242,128x128x64_SplitK_RasterH_Swz2_Spl4
2048,128x128x64,SplitK,Heuristic,4,1,412.97762349112423,492.9943974649242,128x128x64_SplitK_RasterH_Swz4_Spl1
2048,128x128x64,SplitK,Heuristic,4,2,79.17866048240234,492.9943974649242,128x128x64_SplitK_RasterH_Swz4_Spl2
2048,128x128x64,SplitK,Heuristic,4,3,74.98720835400371,492.9943974649242,128x128x64_SplitK_RasterH_Swz4_Spl3
2048,128x128x64,SplitK,Heuristic,4,4,71.89433099902053,492.9943974649242,128x128x64_SplitK_RasterH_Swz4_Spl4
2048,128x128x64,SplitK,Heuristic,8,1,414.73227338827394,492.9943974649242,128x128x64_SplitK_RasterH_Swz8_Spl1
2048,128x128x64,SplitK,Heuristic,8,2,78.99807346737563,492.9943974649242,128x128x64_SplitK_RasterH_Swz8_Spl2
2048,128x128x64,SplitK,Heuristic,8,3,74.6224081822567,492.9943974649242,128x128x64_SplitK_RasterH_Swz8_Spl3
2048,128x128x64,SplitK,Heuristic,8,4,71.76459266195032,492.9943974649242,128x128x64_SplitK_RasterH_Swz8_Spl4
2048,128x128x64,SplitK,Along N,1,1,412.02678521082186,492.9943974649242,128x128x64_SplitK_RasterN_Swz1_Spl1
2048,128x128x64,SplitK,Along N,1,2,79.12031602564475,492.9943974649242,128x128x64_SplitK_RasterN_Swz1_Spl2
2048,128x128x64,SplitK,Along N,1,3,74.61722363717762,492.9943974649242,128x128x64_SplitK_RasterN_Swz1_Spl3
2048,128x128x64,SplitK,Along N,1,4,71.32127762530413,492.9943974649242,128x128x64_SplitK_RasterN_Swz1_Spl4
2048,128x128x64,SplitK,Along N,2,1,415.21340499770076,492.9943974649242,128x128x64_SplitK_RasterN_Swz2_Spl1
2048,128x128x64,SplitK,Along N,2,2,78.63360174408292,492.9943974649242,128x128x64_SplitK_RasterN_Swz2_Spl2
2048,128x128x64,SplitK,Along N,2,3,74.8460758109186,492.9943974649242,128x128x64_SplitK_RasterN_Swz2_Spl3
2048,128x128x64,SplitK,Along N,2,4,71.53033277840383,492.9943974649242,128x128x64_SplitK_RasterN_Swz2_Spl4
2048,128x128x64,SplitK,Along N,4,1,411.0803152864978,492.9943974649242,128x128x64_SplitK_RasterN_Swz4_Spl1
2048,128x128x64,SplitK,Along N,4,2,79.47167552496214,492.9943974649242,128x128x64_SplitK_RasterN_Swz4_Spl2
2048,128x128x64,SplitK,Along N,4,3,74.80957409767278,492.9943974649242,128x128x64_SplitK_RasterN_Swz4_Spl3
2048,128x128x64,SplitK,Along N,4,4,71.48747029242858,492.9943974649242,128x128x64_SplitK_RasterN_Swz4_Spl4
2048,128x128x64,SplitK,Along N,8,1,414.8925266513624,492.9943974649242,128x128x64_SplitK_RasterN_Swz8_Spl1
2048,128x128x64,SplitK,Along N,8,2,79.2195541880157,492.9943974649242,128x128x64_SplitK_RasterN_Swz8_Spl2
2048,128x128x64,SplitK,Along N,8,3,74.8617320448564,492.9943974649242,128x128x64_SplitK_RasterN_Swz8_Spl3
2048,128x128x64,SplitK,Along N,8,4,71.87027091462686,492.9943974649242,128x128x64_SplitK_RasterN_Swz8_Spl4
2048,128x128x64,SplitK,Along M,1,1,411.5530060878106,492.9943974649242,128x128x64_SplitK_RasterM_Swz1_Spl1
2048,128x128x64,SplitK,Along M,1,2,79.27219080464185,492.9943974649242,128x128x64_SplitK_RasterM_Swz1_Spl2
2048,128x128x64,SplitK,Along M,1,3,74.65353783968882,492.9943974649242,128x128x64_SplitK_RasterM_Swz1_Spl3
2048,128x128x64,SplitK,Along M,1,4,71.38766099504872,492.9943974649242,128x128x64_SplitK_RasterM_Swz1_Spl4
2048,128x128x64,SplitK,Along M,2,1,416.0177390086203,492.9943974649242,128x128x64_SplitK_RasterM_Swz2_Spl1
2048,128x128x64,SplitK,Along M,2,2,78.6163282847836,492.9943974649242,128x128x64_SplitK_RasterM_Swz2_Spl2
2048,128x128x64,SplitK,Along M,2,3,75.00292125411647,492.9943974649242,128x128x64_SplitK_RasterM_Swz2_Spl3
2048,128x128x64,SplitK,Along M,2,4,71.65922473218629,492.9943974649242,128x128x64_SplitK_RasterM_Swz2_Spl4
2048,128x128x64,SplitK,Along M,4,1,411.71081135204594,492.9943974649242,128x128x64_SplitK_RasterM_Swz4_Spl1
2048,128x128x64,SplitK,Along M,4,2,78.53582796409468,492.9943974649242,128x128x64_SplitK_RasterM_Swz4_Spl2
2048,128x128x64,SplitK,Along M,4,3,74.97150203612837,492.9943974649242,128x128x64_SplitK_RasterM_Swz4_Spl3
2048,128x128x64,SplitK,Along M,4,4,71.8221967879554,492.9943974649242,128x128x64_SplitK_RasterM_Swz4_Spl4
2048,128x128x64,SplitK,Along M,8,1,414.25225551792806,492.9943974649242,128x128x64_SplitK_RasterM_Swz8_Spl1
2048,128x128x64,SplitK,Along M,8,2,78.91678986579515,492.9943974649242,128x128x64_SplitK_RasterM_Swz8_Spl2
2048,128x128x64,SplitK,Along M,8,3,74.85129463782812,492.9943974649242,128x128x64_SplitK_RasterM_Swz8_Spl3
2048,128x128x64,SplitK,Along M,8,4,71.76938835941698,492.9943974649242,128x128x64_SplitK_RasterM_Swz8_Spl4
2048,128x128x64,DataParallel,Heuristic,1,1,414.0924963905761,492.9943974649242,128x128x64_DataParallel_RasterH_Swz1
2048,128x128x64,DataParallel,Heuristic,2,1,415.8566155035073,492.9943974649242,128x128x64_DataParallel_RasterH_Swz2
2048,128x128x64,DataParallel,Heuristic,4,1,413.45469022652685,492.9943974649242,128x128x64_DataParallel_RasterH_Swz4
2048,128x128x64,DataParallel,Heuristic,8,1,413.6139575001009,492.9943974649242,128x128x64_DataParallel_RasterH_Swz8
2048,128x128x64,DataParallel,Along N,1,1,414.8925266513624,492.9943974649242,128x128x64_DataParallel_RasterN_Swz1
2048,128x128x64,DataParallel,Along N,2,1,416.1789874166221,492.9943974649242,128x128x64_DataParallel_RasterN_Swz2
2048,128x128x64,DataParallel,Along N,4,1,413.6139575001009,492.9943974649242,128x128x64_DataParallel_RasterN_Swz4
2048,128x128x64,DataParallel,Along N,8,1,415.8566155035073,492.9943974649242,128x128x64_DataParallel_RasterN_Swz8
2048,128x128x64,DataParallel,Along M,1,1,412.97762349112423,492.9943974649242,128x128x64_DataParallel_RasterM_Swz1
2048,128x128x64,DataParallel,Along M,2,1,414.25225551792806,492.9943974649242,128x128x64_DataParallel_RasterM_Swz2
2048,128x128x64,DataParallel,Along M,4,1,416.0177390086203,492.9943974649242,128x128x64_DataParallel_RasterM_Swz4
2048,128x128x64,DataParallel,Along M,8,1,415.21340499770076,492.9943974649242,128x128x64_DataParallel_RasterM_Swz8
4096,128x256x64,Heuristic,Heuristic,1,1,647.9546283457634,743.138226542692,128x256x64_Heuristic_RasterH_Swz1
4096,128x256x64,Heuristic,Heuristic,2,1,653.4257266954893,743.138226542692,128x256x64_Heuristic_RasterH_Swz2
4096,128x256x64,Heuristic,Heuristic,4,1,600.8207674610459,743.138226542692,128x256x64_Heuristic_RasterH_Swz4
4096,128x256x64,Heuristic,Heuristic,8,1,600.526749177965,743.138226542692,128x256x64_Heuristic_RasterH_Swz8
4096,128x256x64,Heuristic,Along N,1,1,599.0609247505632,743.138226542692,128x256x64_Heuristic_RasterN_Swz1
4096,128x256x64,Heuristic,Along N,2,1,608.9129185244116,743.138226542692,128x256x64_Heuristic_RasterN_Swz2
4096,128x256x64,Heuristic,Along N,4,1,604.2016317538468,743.138226542692,128x256x64_Heuristic_RasterN_Swz4
4096,128x256x64,Heuristic,Along N,8,1,601.9575680338493,743.138226542692,128x256x64_Heuristic_RasterN_Swz8
4096,128x256x64,Heuristic,Along M,1,1,605.6073469988667,743.138226542692,128x256x64_Heuristic_RasterM_Swz1
4096,128x256x64,Heuristic,Along M,2,1,591.4303725338308,743.138226542692,128x256x64_Heuristic_RasterM_Swz2
4096,128x256x64,Heuristic,Along M,4,1,598.4765927813822,743.138226542692,128x256x64_Heuristic_RasterM_Swz4
4096,128x256x64,Heuristic,Along M,8,1,599.0609247505632,743.138226542692,128x256x64_Heuristic_RasterM_Swz8
4096,128x256x64,StreamK,Heuristic,1,1,334.4078586286174,743.138226542692,128x256x64_StreamK_RasterH_Swz1
4096,128x256x64,StreamK,Heuristic,2,1,343.9413257027197,743.138226542692,128x256x64_StreamK_RasterH_Swz2
4096,128x256x64,StreamK,Heuristic,4,1,346.35436412195827,743.138226542692,128x256x64_StreamK_RasterH_Swz4
4096,128x256x64,StreamK,Heuristic,8,1,345.1575055558565,743.138226542692,128x256x64_StreamK_RasterH_Swz8
4096,128x256x64,StreamK,Along N,1,1,343.5561547077447,743.138226542692,128x256x64_StreamK_RasterN_Swz1
4096,128x256x64,StreamK,Along N,2,1,344.8664969133497,743.138226542692,128x256x64_StreamK_RasterN_Swz2
4096,128x256x64,StreamK,Along N,4,1,345.99164930168905,743.138226542692,128x256x64_StreamK_RasterN_Swz4
4096,128x256x64,StreamK,Along N,8,1,346.01951747679885,743.138226542692,128x256x64_StreamK_RasterN_Swz8
4096,128x256x64,StreamK,Along M,1,1,342.0921806421162,743.138226542692,128x256x64_StreamK_RasterM_Swz1
4096,128x256x64,StreamK,Along M,2,1,344.8526485284447,743.138226542692,128x256x64_StreamK_RasterM_Swz2
4096,128x256x64,StreamK,Along M,4,1,345.8105701458092,743.138226542692,128x256x64_StreamK_RasterM_Swz4
4096,128x256x64,StreamK,Along M,8,1,345.740985742078,743.138226542692,128x256x64_StreamK_RasterM_Swz8
4096,128x256x64,SplitK,Heuristic,1,1,647.8568895185349,743.138226542692,128x256x64_SplitK_RasterH_Swz1_Spl1
4096,128x256x64,SplitK,Heuristic,1,2,263.0672384734186,743.138226542692,128x256x64_SplitK_RasterH_Swz1_Spl2
4096,128x256x64,SplitK,Heuristic,1,3,244.03916864754137,743.138226542692,128x256x64_SplitK_RasterH_Swz1_Spl3
4096,128x256x64,SplitK,Heuristic,1,4,228.61379857660813,743.138226542692,128x256x64_SplitK_RasterH_Swz1_Spl4
4096,128x256x64,SplitK,Heuristic,2,1,653.0283231984406,743.138226542692,128x256x64_SplitK_RasterH_Swz2_Spl1
4096,128x256x64,SplitK,Heuristic,2,2,262.89011832556025,743.138226542692,128x256x64_SplitK_RasterH_Swz2_Spl2
